,user_id,movie_id,rating,title,release_date,IMDb URL,genre,age,gender,interest
11,5,408,4.287181,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",33,F,other
12,5,390,4.274208,Fear of a Black Hat (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),['Comedy'],33,F,other
13,5,114,4.2671413,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],33,F,other
14,5,50,4.2125697,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",33,F,other
15,6,1463,4.617006,"Boys, Les (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118764,['Comedy'],42,M,executive
16,6,1449,4.52242,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],42,M,executive
17,6,474,4.517882,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),"['Sci-Fi', 'War']",42,M,executive
18,6,525,4.432552,"Big Sleep, The (1946)",01-Jan-1946,"http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)","['Film-Noir', 'Mystery']",42,M,executive
19,6,483,4.426256,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",42,M,executive
20,12,318,5.153285,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",28,F,other
21,12,64,5.0880094,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],28,F,other
22,12,272,5.0281453,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],28,F,other
23,12,316,4.901936,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",28,F,other
24,12,427,4.893496,To Kill a Mockingbird (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),['Drama'],28,F,other
25,13,814,4.9088106,"Great Day in Harlem, A (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)",['Documentary'],47,M,educator
26,13,851,4.8396854,Two or Three Things I Know About Her (1966),01-Jan-1966,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),['Drama'],47,M,educator
27,13,867,4.76531,"Whole Wide World, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",['Drama'],47,M,educator
28,13,868,4.693841,Hearts and Minds (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),['Drama'],47,M,educator
29,13,915,4.6642365,Primary Colors (1998),20-Mar-1998,http://us.imdb.com/Title?Primary+Colors+(1998),['Drama'],47,M,educator
30,16,50,5.149092,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",21,M,entertainment
31,16,174,5.114656,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",21,M,entertainment
32,16,64,5.0944653,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],21,M,entertainment
33,16,483,5.018001,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",21,M,entertainment
34,16,1064,5.002762,Crossfire (1947),01-Jan-1947,http://us.imdb.com/M/title-exact?Crossfire%20(1947),"['Crime', 'Film-Noir']",21,M,entertainment
35,19,8,4.3629913,Babe (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Babe%20(1995),"""[""""Children's""""",40,M,librarian
36,19,169,4.3299193,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",40,M,librarian
37,19,474,4.3274894,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),"['Sci-Fi', 'War']",40,M,librarian
38,19,1449,4.276325,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],40,M,librarian
39,19,603,4.2223864,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954),"['Mystery', 'Thriller']",40,M,librarian
40,20,496,3.8311963,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),['Drama'],42,F,homemaker
41,20,22,3.827038,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",42,F,homemaker
42,20,313,3.8073616,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",42,F,homemaker
43,20,1278,3.752669,Selena (1997),21-Mar-1997,http://us.imdb.com/M/title-exact?Selena%20(1997),"['Drama', 'Musical']",42,F,homemaker
44,20,1138,3.6865962,Best Men (1997),01-Sep-1997,http://us.imdb.com/M/title-exact/Independence%20(1997),"['Action', 'Comedy', 'Crime', 'Drama']",42,F,homemaker
45,22,50,4.8663936,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",25,M,writer
46,22,173,4.775767,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",25,M,writer
47,22,408,4.6683626,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",25,M,writer
48,22,302,4.6452003,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",25,M,writer
49,22,178,4.6016817,12 Angry Men (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),['Drama'],25,M,writer
50,26,100,3.9783523,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996),"['Crime', 'Drama', 'Thriller']",49,M,engineer
51,26,313,3.9430892,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",49,M,engineer
52,26,64,3.911496,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],49,M,engineer
53,26,127,3.9042335,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",49,M,engineer
54,26,318,3.898088,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",49,M,engineer
55,27,100,3.9953594,Fargo (1996),14-Feb-1997,http://us.imdb.com/M/title-exact?Fargo%20(1996),"['Crime', 'Drama', 'Thriller']",40,F,librarian
56,27,272,3.942555,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],40,F,librarian
57,27,313,3.9038055,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",40,F,librarian
58,27,318,3.8731399,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",40,F,librarian
59,27,64,3.8574018,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],40,F,librarian
60,28,173,4.485943,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",32,M,writer
61,28,223,4.474524,Sling Blade (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Sling%20Blade%20(1996),"['Drama', 'Thriller']",32,M,writer
62,28,12,4.466049,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",32,M,writer
63,28,64,4.450897,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],32,M,writer
64,28,50,4.4209805,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",32,M,writer
65,31,896,4.717225,"Sweet Hereafter, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),['Drama'],24,M,artist
66,31,1022,4.6127024,"Fast, Cheap & Out of Control (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Fast,+Cheap+&+Out+of+Control+(1997)",['Documentary'],24,M,artist
67,31,175,4.606108,Brazil (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Brazil%20(1985),['Sci-Fi'],24,M,artist
68,31,1367,4.542703,Faust (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Faust%20%281994%29,['Animation'],24,M,artist
69,31,646,4.5239315,Once Upon a Time in the West (1969),01-Jan-1969,http://us.imdb.com/M/title-exact?C'era%20una%20volta%20il%20west%20(1969),['Western'],24,M,artist
70,34,1449,5.3177047,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],38,F,administrator
71,34,1642,5.2116156,Some Mother's Son (1996),27-Dec-1996,http://us.imdb.com/M/title-exact?Some%20Mother's%20Son%20(1996),['Drama'],38,F,administrator
72,34,863,5.0986743,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",['Drama'],38,F,administrator
73,34,318,5.0482335,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",38,F,administrator
74,34,1099,5.0481687,"Red Firecracker, Green Firecracker (1994)",01-Jan-1994,http://us.imdb.com/M/title-exact?Pao%20Da%20Shuang%20Deng%20(1994),['Drama'],38,F,administrator
75,40,1642,3.6975896,Some Mother's Son (1996),27-Dec-1996,http://us.imdb.com/M/title-exact?Some%20Mother's%20Son%20(1996),['Drama'],38,M,scientist
76,40,114,3.65698,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],38,M,scientist
77,40,64,3.546861,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],38,M,scientist
78,40,923,3.5427518,Raise the Red Lantern (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),['Drama'],38,M,scientist
79,40,166,3.535539,Manon of the Spring (Manon des sources) (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Manon%20des%20sources%20(1986),['Drama'],38,M,scientist
80,44,50,4.7192507,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",26,M,technician
81,44,408,4.4938264,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",26,M,technician
82,44,64,4.481094,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],26,M,technician
83,44,168,4.451372,Monty Python and the Holy Grail (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974),['Comedy'],26,M,technician
84,44,483,4.451281,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",26,M,technician
85,47,340,4.519553,Boogie Nights (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997),['Drama'],53,M,marketing
86,47,56,4.426533,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994),"['Crime', 'Drama']",53,M,marketing
87,47,1398,4.425839,Anna (1996),13-Nov-1996,http://us.imdb.com/M/title-exact?Anna%20(1996),['Drama'],53,M,marketing
88,47,320,4.3964667,Paradise Lost: The Child Murders at Robin Hood Hills (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),['Documentary'],53,M,marketing
89,47,190,4.3731422,Henry V (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),"['Drama', 'War']",53,M,marketing
90,48,127,4.6060243,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",45,M,administrator
91,48,50,4.5097446,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",45,M,administrator
92,48,661,4.4910913,High Noon (1952),01-Jan-1952,http://us.imdb.com/M/title-exact?High%20Noon%20(1952),['Western'],45,M,administrator
93,48,318,4.4525123,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",45,M,administrator
94,48,272,4.4519815,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],45,M,administrator
95,52,318,5.118009,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",18,F,student
96,52,169,5.083406,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",18,F,student
97,52,190,5.08164,Henry V (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),"['Drama', 'War']",18,F,student
98,52,1449,5.081069,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],18,F,student
99,52,64,5.065906,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],18,F,student
100,53,318,5.174888,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",26,M,programmer
101,53,316,4.909936,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",26,M,programmer
102,53,64,4.873266,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],26,M,programmer
103,53,496,4.823685,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),['Drama'],26,M,programmer
104,53,313,4.799802,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",26,M,programmer
105,54,316,4.6907983,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",22,M,executive
106,54,64,4.6666837,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],22,M,executive
107,54,114,4.621032,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],22,M,executive
108,54,246,4.5873513,Chasing Amy (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),"['Drama', 'Romance']",22,M,executive
109,54,272,4.5299883,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],22,M,executive
110,57,64,4.7288227,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],16,M,none
111,57,318,4.7282243,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",16,M,none
112,57,313,4.577478,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",16,M,none
113,57,50,4.5443316,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",16,M,none
114,57,272,4.536743,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],16,M,none
115,64,50,4.4981337,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",32,M,educator
116,64,12,4.4552526,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",32,M,educator
117,64,173,4.448011,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",32,M,educator
118,64,127,4.3714457,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",32,M,educator
119,64,205,4.324125,Patton (1970),01-Jan-1970,http://us.imdb.com/M/title-exact?Patton%20(1970),"['Drama', 'War']",32,M,educator
120,65,318,4.57944,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",51,F,educator
121,65,50,4.472508,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",51,F,educator
122,65,64,4.4161105,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],51,F,educator
123,65,496,4.390044,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),['Drama'],51,F,educator
124,65,272,4.3045464,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],51,F,educator
125,76,285,4.609504,Secrets & Lies (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),['Drama'],20,M,student
126,76,647,4.6035347,Ran (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Ran%20(1985),"['Drama', 'War']",20,M,student
127,76,1449,4.592672,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],20,M,student
128,76,134,4.5718837,Citizen Kane (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),['Drama'],20,M,student
129,76,483,4.5046916,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",20,M,student
130,78,50,4.473994,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",26,M,administrator
131,78,1160,4.4669285,Love! Valour! Compassion! (1997),16-May-1997,http://us.imdb.com/Title?Love%21+Valour%21+Compassion%21+(1997),"['Drama', 'Romance']",26,M,administrator
132,78,318,4.4546657,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",26,M,administrator
133,78,64,4.4116635,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],26,M,administrator
134,78,880,4.405626,Soul Food (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Soul+Food+(1997),['Drama'],26,M,administrator
135,81,318,4.41308,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",21,M,student
136,81,187,4.3151326,"Godfather: Part II, The (1974)",01-Jan-1974,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)","['Action', 'Crime', 'Drama']",21,M,student
137,81,98,4.297598,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)","['Drama', 'Thriller']",21,M,student
138,81,64,4.2784824,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],21,M,student
139,81,357,4.266887,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),['Drama'],21,M,student
140,85,1449,4.3589854,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],51,M,educator
141,85,408,4.3556166,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",51,M,educator
142,85,483,4.2819047,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",51,M,educator
143,85,134,4.269461,Citizen Kane (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),['Drama'],51,M,educator
144,85,50,4.248002,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",51,M,educator
145,86,889,4.847208,"Tango Lesson, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",['Romance'],26,M,administrator
146,86,1175,4.7953486,Hugo Pool (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),['Romance'],26,M,administrator
147,86,1466,4.606168,Margaret's Museum (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995),['Drama'],26,M,administrator
148,86,1176,4.544852,Welcome To Sarajevo (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Welcome+To+Sarajevo+(1997),"['Drama', 'War']",26,M,administrator
149,86,302,4.543091,L.A. Confidential (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",26,M,administrator
150,91,313,4.84913,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",55,M,marketing
151,91,127,4.706076,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",55,M,marketing
152,91,50,4.69712,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",55,M,marketing
153,91,22,4.577155,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",55,M,marketing
154,91,318,4.539267,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",55,M,marketing
155,92,1449,4.557691,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],32,M,entertainment
156,92,12,4.382112,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",32,M,entertainment
